	protein_sequence1	protein_sequence2	interaction
9613	859	1048	0
9614	859	1048	0
9615	859	1048	0
9616	859	1048	0
9617	859	1048	0
9618	859	1048	0
9619	859	1048	0
9620	859	1048	0
9621	859	1048	0
9622	859	1048	0
9623	859	1048	0
9624	859	1048	0
9625	859	1048	0
9626	859	1048	0
9627	859	1048	0
9628	859	1048	0
9629	859	1048	0
9630	859	1048	0
9631	859	1048	0
9632	859	1048	0
9633	859	1048	0
9634	859	1048	0
9635	859	1048	0
9636	859	1048	0
9637	859	1048	0
9638	859	1048	0
9639	859	1048	0
9640	859	1048	0
9641	859	1048	0
9642	859	1048	0
9643	859	1048	0
9644	859	1048	0
9645	859	1048	0
9646	859	1048	0
9647	859	1048	0
9648	859	1048	0
9649	859	1048	0
9650	859	1048	0
9651	859	1048	0
9652	859	1048	0
9653	859	1048	0
9654	859	1048	0
9655	859	1048	0
9656	859	1048	0
9657	859	1048	0
9658	859	1048	0
9659	859	1048	0
9660	859	1048	0
9661	859	1048	0
9662	859	1048	0
9663	859	1048	0
9664	859	1048	0
9665	859	1048	0
9666	859	1048	0
9667	859	1048	0
9668	859	1048	0
9669	859	1048	0
9670	859	1048	0
9671	859	1048	0
9672	859	1048	0
9673	859	1048	0
9674	859	1048	0
9675	859	1048	0
9676	859	1048	0
9677	859	1048	0
9678	859	1048	0
9679	859	1048	0
9680	859	1048	0
9681	859	1048	0
9682	859	1048	0
9683	859	1048	0
9684	859	1048	0
9685	859	1048	0
9686	859	1048	0
9687	859	1048	0
9688	859	1048	0
9689	859	1048	0
9690	859	1048	0
9691	859	1048	0
9692	859	1048	0
9693	859	1048	0
9694	859	1048	0
9695	859	1048	0
9696	859	1048	0
9697	859	1048	0
9698	859	1048	0
9699	859	1048	0
9700	859	1048	0
9701	859	1048	0
9702	859	1048	0
9703	859	1048	0
9704	859	1048	0
9705	859	1048	0
9706	859	1048	0
9707	859	1048	0
9708	859	1048	0
9709	859	1048	0
9710	859	1048	0
9711	859	1048	0
9712	859	1048	0
9713	859	1048	0
9714	859	1048	0
9715	859	1048	0
9716	859	1048	0
9717	859	1048	0
9718	859	1048	0
9719	859	1048	0
9720	859	1048	0
9721	859	1048	0
9722	859	1048	0
9723	859	1048	0
9724	859	1048	0
9725	859	1048	0
9726	859	1048	0
9727	859	1048	0
9728	859	1048	0
9729	859	1048	0
9730	859	1048	0
9731	859	1048	0
9732	859	1048	0
9733	859	1048	0
9734	859	1048	0
9735	859	1048	0
9736	859	1048	0
9737	859	1048	0
9738	859	1048	0
9739	859	1048	0
9740	859	1048	0
9741	859	1048	0
9742	859	1048	0
9743	859	1048	0
9744	859	1048	0
9745	859	1048	0
9746	859	1048	0
9747	859	1048	0
9748	859	1048	0
9749	859	1048	0
9750	859	1048	0
9751	859	1048	0
9752	859	1048	0
