	protein_sequence1	protein_sequence2	interaction
9519	2354	400	0
9520	1669	400	0
9521	1830	400	0
9522	1151	400	0
9523	1216	400	0
9524	1062	400	0
9525	2711	400	0
9526	816	400	0
9527	2063	400	0
9528	2255	400	0
9529	2244	400	0
9530	133	400	0
9531	1725	400	0
9532	1366	400	0
9533	2300	400	0
9534	2317	400	0
9535	1013	400	0
9536	549	400	0
9537	2011	400	0
9538	114	400	0
9539	437	400	0
9540	1576	400	0
9541	869	400	0
9542	477	400	0
9543	6	400	0
9544	263	400	0
9545	1968	400	0
9546	2730	400	0
9547	1098	400	0
9548	1063	400	0
9549	1621	400	0
9550	1868	400	0
9551	678	400	0
9552	348	400	0
9553	2208	400	0
9554	1596	400	0
9555	1235	400	0
9556	1525	400	0
9557	2275	400	0
9558	684	400	0
9559	764	400	0
9560	1331	400	0
9561	1719	400	0
9562	2566	400	0
9563	2284	400	0
9564	1651	400	0
9565	773	400	0
9566	706	400	0
9567	2258	400	0
9568	372	400	0
9569	1020	400	0
9570	1512	400	0
9571	601	400	0
9572	587	400	0
9573	2262	400	0
9574	151	400	0
9575	118	400	0
9576	2210	400	0
9577	1178	400	0
9578	379	400	0
9579	2422	400	0
9580	629	400	0
9581	2386	400	0
9582	2468	400	0
9583	105	400	0
9584	50	400	0
9585	1489	400	0
9586	1061	400	0
9587	1124	400	0
9588	529	400	0
9589	875	400	0
9590	1620	400	0
9591	1269	400	0
9592	1241	400	0
9593	1575	400	0
9594	1223	400	0
9595	2149	400	0
9596	2610	400	0
9597	2702	400	0
9598	1799	400	0
9599	237	400	0
9600	969	400	0
9601	2021	400	0
9602	111	400	0
9603	2366	400	0
9604	634	400	0
9605	2139	400	0
9606	1667	400	0
9607	1307	400	0
9608	2094	400	0
9609	132	400	0
9610	2179	400	0
9611	325	400	0
9612	1158	400	0
9613	641	400	0
9614	406	400	0
9615	365	400	0
9616	939	400	0
9617	2391	400	0
9618	2120	400	0
9619	76	400	0
9620	2285	400	0
9621	1983	400	0
9622	2031	400	0
9623	252	400	0
9624	308	400	0
9625	2136	400	0
9626	1248	400	0
9627	922	400	0
9628	742	400	0
9629	1105	400	0
9630	1731	400	0
9631	796	400	0
9632	508	400	0
9633	914	400	0
9634	393	400	0
9635	544	400	0
9636	1339	400	0
9637	1185	400	0
9638	146	400	0
9639	1321	400	0
9640	841	400	0
9641	2602	400	0
9642	2321	400	0
9643	2316	400	0
9644	33	400	0
9645	2437	400	0
9646	1935	400	0
9647	474	400	0
9648	953	400	0
9649	1652	400	0
9650	2641	400	0
9651	2016	400	0
9652	2061	400	0
9653	911	400	0
9654	788	400	0
9655	2070	400	0
9656	1299	400	0
9657	1703	400	0
9658	815	400	0
9659	1018	400	0
9660	669	400	0
9661	1548	400	0
9662	647	400	0
9663	2735	400	0
9664	2425	400	0
9665	1660	400	0
9666	2043	400	0
9667	2074	400	0
9668	2667	400	0
9669	1345	400	0
9670	2557	400	0
9671	775	400	0
9672	974	400	0
9673	1953	400	0
9674	1239	400	0
9675	1944	400	0
9676	2470	400	0
9677	79	400	0
9678	2688	400	0
9679	162	400	0
9680	2640	400	0
9681	1698	400	0
9682	1875	400	0
9683	2516	400	0
9684	1511	400	0
9685	225	400	0
9686	1509	400	0
9687	2609	400	0
9688	795	400	0
9689	2228	400	0
9690	2663	400	0
9691	1440	400	0
9692	1675	400	0
9693	2627	400	0
9694	1483	400	0
9695	590	400	0
9696	46	400	0
9697	213	400	0
9698	411	400	0
9699	1312	400	0
9700	1438	400	0
9701	1535	400	0
9702	1645	400	0
9703	1153	400	0
9704	2499	400	0
9705	1653	400	0
9706	2284	1138	0
9707	2284	512	0
9708	2685	1789	0
9709	2284	2102	0
9710	2284	227	0
9711	2284	1001	0
9712	2284	2379	0
9713	2284	2650	0
9714	2284	1699	0
9715	2284	1523	0
9716	837	2004	0
9717	2284	792	0
9718	2284	524	0
9719	2284	1471	0
9720	2284	550	0
9721	1020	388	0
9722	1514	388	0
9723	2617	388	0
9724	2147	388	0
9725	875	388	0
9726	2284	2165	0
9727	786	2611	0
9728	2284	596	0
9729	2284	1831	0
9730	2284	1207	0
9731	2263	703	0
9732	1251	703	0
9733	1535	703	0
9734	248	703	0
9735	1061	703	0
9736	2284	1113	0
9737	2284	228	0
9738	2284	1292	0
9739	2284	1417	0
9740	590	1684	0
9741	2043	1684	0
9742	2147	1684	0
9743	2711	1684	0
9744	1535	1684	0
9745	787	1684	0
9746	1610	1684	0
9747	1248	1684	0
9748	2284	1075	0
9749	2284	805	0
9750	2284	2153	0
9751	1645	1047	0
9752	742	1047	0
