	protein_sequence1	protein_sequence2	interaction
9661	61	2388	0
9662	387	2388	0
9663	2670	2388	0
9664	2685	2388	0
9665	405	2388	0
9666	1194	2388	0
9667	1148	2388	0
9668	84	2388	0
9669	996	2388	0
9670	1999	2388	0
9671	1864	2388	0
9672	1973	2388	0
9673	2090	2388	0
9674	2667	2388	0
9675	1699	2388	0
9676	30	2388	0
9677	589	2388	0
9678	957	2388	0
9679	1112	2388	0
9680	1008	2388	0
9681	1905	2388	0
9682	81	2388	0
9683	1355	2388	0
9684	320	2388	0
9685	2079	2388	0
9686	397	2388	0
9687	2207	2388	0
9688	2214	2388	0
9689	1186	2388	0
9690	281	2388	0
9691	374	2388	0
9692	2611	2388	0
9693	731	2388	0
9694	1964	2388	0
9695	1057	2388	0
9696	2582	2388	0
9697	2327	2388	0
9698	1596	2388	0
9699	1207	2388	0
9700	2441	2388	0
9701	623	2388	0
9702	1507	2388	0
9703	2529	2388	0
9704	1579	2388	0
9705	917	2388	0
9706	2565	2024	0
9707	2565	2495	0
9708	2379	2226	0
9709	2565	1333	0
9710	2565	742	0
9711	2565	1101	0
9712	2565	1229	0
9713	2565	683	0
9714	2565	60	0
9715	2565	826	0
9716	216	336	0
9717	2565	734	0
9718	2565	2671	0
9719	2565	1984	0
9720	2565	1171	0
9721	1819	1149	0
9722	887	1149	0
9723	2729	1149	0
9724	1052	1149	0
9725	1139	1149	0
9726	2565	525	0
9727	942	2391	0
9728	2565	383	0
9729	2565	1085	0
9730	2565	617	0
9731	1909	1479	0
9732	1838	1479	0
9733	623	1479	0
9734	718	1479	0
9735	2347	1479	0
9736	2565	2220	0
9737	2565	711	0
9738	2565	973	0
9739	2565	2644	0
9740	1057	807	0
9741	1194	807	0
9742	1052	807	0
9743	2531	807	0
9744	623	807	0
9745	1667	807	0
9746	1116	807	0
9747	1944	807	0
9748	2565	2093	0
9749	2565	2492	0
9750	2565	394	0
9751	1507	444	0
9752	1849	444	0
